The currently activated Python version 2.7.16 is not supported by the project (^3.9).
Trying to find and use a compatible version. 
Using python3 (3.9.6)
id,aggregated_by,aggregate_name,year,start_date,end_date,entity_name,entity_type,type,count,amount
1382,state,haryana,2018,2018-04-01,2018-06-30,rewari,districts,TOTAL,263194,453157049.1288283
1383,state,haryana,2018,2018-04-01,2018-06-30,sonipat,districts,TOTAL,253130,475518495.4836759
1384,state,haryana,2018,2018-04-01,2018-06-30,sirsa,districts,TOTAL,234948,288080253.195745
1385,state,haryana,2018,2018-04-01,2018-06-30,karnal,districts,TOTAL,224254,430353501.61753666
1386,state,haryana,2018,2018-04-01,2018-06-30,ambala,districts,TOTAL,180500,352994750.8908926
1387,state,haryana,2018,2018-04-01,2018-06-30,rohtak,districts,TOTAL,179677,372787270.2835766
1388,state,haryana,2018,2018-07-01,2018-09-30,122006,pincodes,TOTAL,517657,857203811.0603806
1389,state,haryana,2018,2018-07-01,2018-09-30,122001,pincodes,TOTAL,411984,749061449.0431736
1390,state,haryana,2018,2018-07-01,2018-09-30,122002,pincodes,TOTAL,261912,483746044.5584421
1391,state,haryana,2018,2018-07-01,2018-09-30,122051,pincodes,TOTAL,220903,379695985.8156146
1392,state,haryana,2018,2018-07-01,2018-09-30,121004,pincodes,TOTAL,190648,317188533.3803125
1393,state,haryana,2018,2018-07-01,2018-09-30,121003,pincodes,TOTAL,185305,292496276.8923502
1394,state,haryana,2018,2018-07-01,2018-09-30,122016,pincodes,TOTAL,178090,298978870.02390015
1395,state,haryana,2018,2018-07-01,2018-09-30,121008,pincodes,TOTAL,167114,274820322.7130353
1396,state,haryana,2018,2018-07-01,2018-09-30,121001,pincodes,TOTAL,166380,269844404.78730685
1397,state,haryana,2018,2018-07-01,2018-09-30,122004,pincodes,TOTAL,161872,259589993.34955308
1398,state,haryana,2018,2018-07-01,2018-09-30,gurugram,districts,TOTAL,2877059,5115393851.988528
1399,state,haryana,2018,2018-07-01,2018-09-30,faridabad,districts,TOTAL,1058983,1722572594.332482
1400,state,haryana,2018,2018-07-01,2018-09-30,hisar,districts,TOTAL,390428,961080725.8344724
1401,state,haryana,2018,2018-07-01,2018-09-30,rewari,districts,TOTAL,350599,643047741.7898456
1402,state,haryana,2018,2018-07-01,2018-09-30,panipat,districts,TOTAL,331409,660571357.2553346
1403,state,haryana,2018,2018-07-01,2018-09-30,sonipat,districts,TOTAL,315829,689899150.946893
1404,state,haryana,2018,2018-07-01,2018-09-30,karnal,districts,TOTAL,282956,594890203.9680781
1405,state,haryana,2018,2018-07-01,2018-09-30,rohtak,districts,TOTAL,242013,568546327.48272
1406,state,haryana,2018,2018-07-01,2018-09-30,ambala,districts,TOTAL,233248,522223540.2280037
1407,state,haryana,2018,2018-07-01,2018-09-30,sirsa,districts,TOTAL,222321,409263123.8749541
1408,state,haryana,2018,2018-10-01,2018-12-31,122001,pincodes,TOTAL,694431,1148743178.0424545
1409,state,haryana,2018,2018-10-01,2018-12-31,122006,pincodes,TOTAL,668486,1394479164.459892
1410,state,haryana,2018,2018-10-01,2018-12-31,121001,pincodes,TOTAL,455463,480043693.7631273
1411,state,haryana,2018,2018-10-01,2018-12-31,122002,pincodes,TOTAL,452206,711326593.8976194
1412,state,haryana,2018,2018-10-01,2018-12-31,121004,pincodes,TOTAL,399918,549162202.9242527
1413,state,haryana,2018,2018-10-01,2018-12-31,121003,pincodes,TOTAL,386737,492239352.95115876
1414,state,haryana,2018,2018-10-01,2018-12-31,122051,pincodes,TOTAL,352201,584037252.0297179
1415,state,haryana,2018,2018-10-01,2018-12-31,122016,pincodes,TOTAL,312023,445338384.79740095
1416,state,haryana,2018,2018-10-01,2018-12-31,121005,pincodes,TOTAL,269715,294522346.8924086
1417,state,haryana,2018,2018-10-01,2018-12-31,122004,pincodes,TOTAL,267571,407569713.3937744
1418,state,haryana,2018,2018-10-01,2018-12-31,gurugram,districts,TOTAL,4651606,7834266744.800946
1419,state,haryana,2018,2018-10-01,2018-12-31,faridabad,districts,TOTAL,2271109,2832603200.576729
1420,state,haryana,2018,2018-10-01,2018-12-31,rewari,districts,TOTAL,535609,1038332553.8976262
1421,state,haryana,2018,2018-10-01,2018-12-31,hisar,districts,TOTAL,511206,1476103125.5799584
1422,state,haryana,2018,2018-10-01,2018-12-31,sonipat,districts,TOTAL,428989,1037340218.1738504
1423,state,haryana,2018,2018-10-01,2018-12-31,panipat,districts,TOTAL,427930,960831966.9902785
1424,state,haryana,2018,2018-10-01,2018-12-31,palwal,districts,TOTAL,383775,672481291.542182
1425,state,haryana,2018,2018-10-01,2018-12-31,karnal,districts,TOTAL,356327,883621789.490683
1426,state,haryana,2018,2018-10-01,2018-12-31,jhajjar,districts,TOTAL,319972,741571573.9301258
1427,state,haryana,2018,2018-10-01,2018-12-31,ambala,districts,TOTAL,313017,778868451.264339
1428,state,gujarat,2019,2019-01-01,2019-03-31,380018,pincodes,TOTAL,2317295,3602207468.4702206
1429,state,gujarat,2019,2019-01-01,2019-03-31,396427,pincodes,TOTAL,890893,1531665516.997067
1430,state,gujarat,2019,2019-01-01,2019-03-31,395006,pincodes,TOTAL,443006,790759656.5338777
1431,state,gujarat,2019,2019-01-01,2019-03-31,395010,pincodes,TOTAL,267174,574170903.883326
1432,state,gujarat,2019,2019-01-01,2019-03-31,380015,pincodes,TOTAL,266446,318287526.0636297
1433,state,gujarat,2019,2019-01-01,2019-03-31,394210,pincodes,TOTAL,246614,408334960.990163
1434,state,gujarat,2019,2019-01-01,2019-03-31,380006,pincodes,TOTAL,236157,244252561.73802507
1435,state,gujarat,2019,2019-01-01,2019-03-31,382170,pincodes,TOTAL,227798,137427186.56227446
1436,state,gujarat,2019,2019-01-01,2019-03-31,382350,pincodes,TOTAL,218022,342251658.5039515
1437,state,gujarat,2019,2019-01-01,2019-03-31,382721,pincodes,TOTAL,214453,219548042.30027515
1438,state,gujarat,2019,2019-01-01,2019-03-31,ahmadabad,districts,TOTAL,7894660,10956007756.562977
1439,state,gujarat,2019,2019-01-01,2019-03-31,surat,districts,TOTAL,3283182,5664609103.880556
1440,state,gujarat,2019,2019-01-01,2019-03-31,vadodara,districts,TOTAL,1655864,2706612327.076613
1441,state,gujarat,2019,2019-01-01,2019-03-31,gandhinagar,districts,TOTAL,1244457,1559852035.3782334
1442,state,gujarat,2019,2019-01-01,2019-03-31,navsari,districts,TOTAL,1112006,1853217634.4572105
1443,state,gujarat,2019,2019-01-01,2019-03-31,bharuch,districts,TOTAL,926374,1330716993.7382002
1444,state,gujarat,2019,2019-01-01,2019-03-31,mahesana,districts,TOTAL,899763,1021313511.4526355
1445,state,gujarat,2019,2019-01-01,2019-03-31,kachchh,districts,TOTAL,895127,1364193288.246049
1446,state,gujarat,2019,2019-01-01,2019-03-31,banas kantha,districts,TOTAL,805139,1054321489.3685756
1447,state,gujarat,2019,2019-01-01,2019-03-31,valsad,districts,TOTAL,750124,983591069.6663814
1448,state,gujarat,2019,2019-04-01,2019-06-30,380018,pincodes,TOTAL,6034737,10446888963.74205
1449,state,gujarat,2019,2019-04-01,2019-06-30,396427,pincodes,TOTAL,2916057,5041854311.531418
1450,state,gujarat,2019,2019-04-01,2019-06-30,395006,pincodes,TOTAL,414968,854364539.6318631
1451,state,gujarat,2019,2019-04-01,2019-06-30,390001,pincodes,TOTAL,371756,710427162.5134758
1452,state,gujarat,2019,2019-04-01,2019-06-30,380015,pincodes,TOTAL,310956,377611674.6124442
1453,state,gujarat,2019,2019-04-01,2019-06-30,395010,pincodes,TOTAL,269037,646042461.9564029
1454,state,gujarat,2019,2019-04-01,2019-06-30,382350,pincodes,TOTAL,250084,428354146.0705642
1455,state,gujarat,2019,2019-04-01,2019-06-30,394210,pincodes,TOTAL,233974,432171835.7451432
1456,state,gujarat,2019,2019-04-01,2019-06-30,380013,pincodes,TOTAL,232824,324425407.9813392
1457,state,gujarat,2019,2019-04-01,2019-06-30,360001,pincodes,TOTAL,226802,488659458.52287734
1458,state,gujarat,2019,2019-04-01,2019-06-30,ahmadabad,districts,TOTAL,11689965,19024891336.636116
1459,state,gujarat,2019,2019-04-01,2019-06-30,navsari,districts,TOTAL,3136644,5394071895.487188
1460,state,gujarat,2019,2019-04-01,2019-06-30,surat,districts,TOTAL,3047988,6016899815.178611
1461,state,gujarat,2019,2019-04-01,2019-06-30,vadodara,districts,TOTAL,1717964,3251133813.8582134
1462,state,gujarat,2019,2019-04-01,2019-06-30,gandhinagar,districts,TOTAL,1205404,1791763499.6818066
1463,state,gujarat,2019,2019-04-01,2019-06-30,bharuch,districts,TOTAL,747899,1317325972.015126
1464,state,gujarat,2019,2019-04-01,2019-06-30,rajkot,districts,TOTAL,724751,1400871094.6495595
1465,state,gujarat,2019,2019-04-01,2019-06-30,mahesana,districts,TOTAL,715052,1095164063.6523905
1466,state,gujarat,2019,2019-04-01,2019-06-30,kachchh,districts,TOTAL,688449,1389719506.4029193
1467,state,gujarat,2019,2019-04-01,2019-06-30,banas kantha,districts,TOTAL,642084,1108185173.7200396
1468,state,gujarat,2019,2019-07-01,2019-09-30,380018,pincodes,TOTAL,5791776,11683489722.006363
1469,state,gujarat,2019,2019-07-01,2019-09-30,396427,pincodes,TOTAL,2710512,5525461372.553297
1470,state,gujarat,2019,2019-07-01,2019-09-30,395006,pincodes,TOTAL,571069,1020660013.5659819
1471,state,gujarat,2019,2019-07-01,2019-09-30,382350,pincodes,TOTAL,505956,578410997.8494031
1472,state,gujarat,2019,2019-07-01,2019-09-30,380015,pincodes,TOTAL,455273,513590650.8654868
1473,state,gujarat,2019,2019-07-01,2019-09-30,395010,pincodes,TOTAL,388138,760839791.4845159
1474,state,gujarat,2019,2019-07-01,2019-09-30,380006,pincodes,TOTAL,381862,367381983.46705395
1475,state,gujarat,2019,2019-07-01,2019-09-30,390001,pincodes,TOTAL,363966,724895033.5052948
1476,state,gujarat,2019,2019-07-01,2019-09-30,380013,pincodes,TOTAL,362107,449461796.678245
1477,state,gujarat,2019,2019-07-01,2019-09-30,384265,pincodes,TOTAL,342874,237505556.90335196
1478,state,gujarat,2019,2019-07-01,2019-09-30,ahmadabad,districts,TOTAL,14605589,23081622347.556786
1479,state,gujarat,2019,2019-07-01,2019-09-30,surat,districts,TOTAL,4447301,7371726681.306206
1480,state,gujarat,2019,2019-07-01,2019-09-30,navsari,districts,TOTAL,3007618,5936350631.711407
1481,state,gujarat,2019,2019-07-01,2019-09-30,vadodara,districts,TOTAL,2407408,3950547763.5697803
1482,state,gujarat,2019,2019-07-01,2019-09-30,gandhinagar,districts,TOTAL,1850642,2359920414.1180134
1483,state,gujarat,2019,2019-07-01,2019-09-30,bharuch,districts,TOTAL,1040617,1624510953.9967768
1484,state,gujarat,2019,2019-07-01,2019-09-30,rajkot,districts,TOTAL,1022919,1587889777.799852
1485,state,gujarat,2019,2019-07-01,2019-09-30,mahesana,districts,TOTAL,1012086,1334187013.0348892
1486,state,gujarat,2019,2019-07-01,2019-09-30,anand,districts,TOTAL,955946,948614191.2624346
1487,state,gujarat,2019,2019-07-01,2019-09-30,banas kantha,districts,TOTAL,909575,1343558301.6357625
1488,state,gujarat,2019,2019-10-01,2019-12-31,380018,pincodes,TOTAL,5745525,13811436405.017286
1489,state,gujarat,2019,2019-10-01,2019-12-31,396427,pincodes,TOTAL,2626585,6276237298.1199665
1490,state,gujarat,2019,2019-10-01,2019-12-31,380001,pincodes,TOTAL,917461,1982009967.083078
1491,state,gujarat,2019,2019-10-01,2019-12-31,395006,pincodes,TOTAL,552565,1165745706.8077176
1492,state,gujarat,2019,2019-10-01,2019-12-31,380015,pincodes,TOTAL,456655,603831544.2345533
1493,state,gujarat,2019,2019-10-01,2019-12-31,382350,pincodes,TOTAL,443472,723663765.6381704
1494,state,gujarat,2019,2019-10-01,2019-12-31,395010,pincodes,TOTAL,414070,969707102.8092742
1495,state,gujarat,2019,2019-10-01,2019-12-31,390001,pincodes,TOTAL,409081,911892156.7415185
1496,state,gujarat,2019,2019-10-01,2019-12-31,394210,pincodes,TOTAL,399705,691387341.6253154
1497,state,gujarat,2019,2019-10-01,2019-12-31,380013,pincodes,TOTAL,375531,544424446.2835009
1498,state,gujarat,2019,2019-10-01,2019-12-31,ahmadabad,districts,TOTAL,15696056,29657904578.49414
1499,state,gujarat,2019,2019-10-01,2019-12-31,surat,districts,TOTAL,4988183,9432189653.21497
1500,state,gujarat,2019,2019-10-01,2019-12-31,navsari,districts,TOTAL,2986534,6831783124.753632
1501,state,gujarat,2019,2019-10-01,2019-12-31,vadodara,districts,TOTAL,2908059,5087285259.821402
1502,state,gujarat,2019,2019-10-01,2019-12-31,gandhinagar,districts,TOTAL,2081714,2917516449.8289948
1503,state,gujarat,2019,2019-10-01,2019-12-31,bharuch,districts,TOTAL,1324720,2217755667.5707374
1504,state,gujarat,2019,2019-10-01,2019-12-31,mahesana,districts,TOTAL,1166283,1805374816.0740204
1505,state,gujarat,2019,2019-10-01,2019-12-31,rajkot,districts,TOTAL,1134928,2127782298.9078345
1506,state,gujarat,2019,2019-10-01,2019-12-31,banas kantha,districts,TOTAL,1087381,1918665318.491047
1507,state,gujarat,2019,2019-10-01,2019-12-31,valsad,districts,TOTAL,1028011,1666399666.233092
1508,state,gujarat,2021,2021-01-01,2021-03-31,380001,pincodes,TOTAL,18692590,35260703527.42645
1509,state,gujarat,2021,2021-01-01,2021-03-31,395003,pincodes,TOTAL,3574224,7507189908.415331
1510,state,gujarat,2021,2021-01-01,2021-03-31,390001,pincodes,TOTAL,1309805,2380240591.7761126
1511,state,gujarat,2021,2021-01-01,2021-03-31,395006,pincodes,TOTAL,963950,2502491532.126816
1512,state,gujarat,2021,2021-01-01,2021-03-31,394210,pincodes,TOTAL,950097,1802808593.838027
