id,aggregated_by,aggregate_name,year,start_date,end_date,brand,count,percentage
1113,state,sikkim,2019,2019-10-01,2019-12-31,Xiaomi,20528,0.22079765951039024
1114,state,sikkim,2019,2019-10-01,2019-12-31,Vivo,13224,0.14223637224110486
1115,state,sikkim,2019,2019-10-01,2019-12-31,Oppo,9175,0.09868562577980468
1116,state,sikkim,2019,2019-10-01,2019-12-31,Realme,3578,0.03848470507249494
1117,state,sikkim,2019,2019-10-01,2019-12-31,Apple,3131,0.033676805920061954
1118,state,sikkim,2019,2019-10-01,2019-12-31,Motorola,1676,0.018026932839994837
1119,state,sikkim,2019,2019-10-01,2019-12-31,OnePlus,1458,0.01568214085961365
1120,state,sikkim,2019,2019-10-01,2019-12-31,Lenovo,1347,0.014488233016392031
1121,state,sikkim,2019,2019-10-01,2019-12-31,Huawei,1245,0.013391128511810008
1122,state,sikkim,2019,2019-10-01,2019-12-31,Others,8300,0.08927419007873338
1123,state,sikkim,2021,2021-01-01,2021-03-31,Samsung,52629,0.3284939424391279
1124,state,sikkim,2021,2021-01-01,2021-03-31,Xiaomi,32524,0.20300474992666012
1125,state,sikkim,2021,2021-01-01,2021-03-31,Vivo,26109,0.1629643037706054
1126,state,sikkim,2021,2021-01-01,2021-03-31,Oppo,16921,0.10561564916704637
1127,state,sikkim,2021,2021-01-01,2021-03-31,Realme,7053,0.04402264485403806
1128,state,sikkim,2021,2021-01-01,2021-03-31,Apple,4803,0.029978840668360245
1129,state,sikkim,2021,2021-01-01,2021-03-31,HMD Global,2163,0.013500777090498274
1130,state,sikkim,2021,2021-01-01,2021-03-31,Motorola,2031,0.012676873911605175
1131,state,sikkim,2021,2021-01-01,2021-03-31,OnePlus,1924,0.01200901300144183
1132,state,sikkim,2021,2021-01-01,2021-03-31,Huawei,1738,0.010848058522092464
1133,state,sikkim,2021,2021-01-01,2021-03-31,Others,12318,0.07688514664852415
1134,state,sikkim,2021,2021-04-01,2021-06-30,Samsung,55452,0.322883428438337
1135,state,sikkim,2021,2021-04-01,2021-06-30,Xiaomi,34745,0.20231163386514497
1136,state,sikkim,2021,2021-04-01,2021-06-30,Vivo,28736,0.16732269710026784
1137,state,sikkim,2021,2021-04-01,2021-06-30,Oppo,18141,0.10563060440200303
1138,state,sikkim,2021,2021-04-01,2021-06-30,Realme,8547,0.04976708978688715
1139,state,sikkim,2021,2021-04-01,2021-06-30,Apple,5244,0.030534528939093978
1140,state,sikkim,2021,2021-04-01,2021-06-30,HMD Global,2238,0.013031326423663678
1141,state,sikkim,2021,2021-04-01,2021-06-30,OnePlus,2072,0.01206474903924537
1142,state,sikkim,2021,2021-04-01,2021-06-30,Motorola,2043,0.011895889134738559
1143,state,sikkim,2021,2021-04-01,2021-06-30,Tecno,1729,0.010067543961802724
1144,state,sikkim,2021,2021-04-01,2021-06-30,Others,12793,0.07449050890881564
1145,state,sikkim,2020,2020-01-01,2020-03-31,Samsung,33471,0.31989563322533476
1146,state,sikkim,2020,2020-01-01,2020-03-31,Xiaomi,22619,0.21617876155250357
1147,state,sikkim,2020,2020-01-01,2020-03-31,Vivo,15342,0.14662958396651088
1148,state,sikkim,2020,2020-01-01,2020-03-31,Oppo,10442,0.09979833892441055
1149,state,sikkim,2020,2020-01-01,2020-03-31,Realme,4166,0.039816115682732654
1150,state,sikkim,2020,2020-01-01,2020-03-31,Apple,3439,0.03286788810199654
1151,state,sikkim,2020,2020-01-01,2020-03-31,Motorola,1728,0.016515181925050894
1152,state,sikkim,2020,2020-01-01,2020-03-31,OnePlus,1548,0.014794850474524758
1153,state,sikkim,2020,2020-01-01,2020-03-31,Lenovo,1491,0.014250078848524816
1154,state,sikkim,2020,2020-01-01,2020-03-31,HMD Global,1394,0.013323011344630176
1155,state,sikkim,2020,2020-01-01,2020-03-31,Others,8991,0.08593055595378042
1156,state,sikkim,2020,2020-04-01,2020-06-30,Samsung,38977,0.3250223063516815
1157,state,sikkim,2020,2020-04-01,2020-06-30,Xiaomi,25245,0.21051358811217386
1158,state,sikkim,2020,2020-04-01,2020-06-30,Vivo,18182,0.15161648084989285
1159,state,sikkim,2020,2020-04-01,2020-06-30,Oppo,12295,0.10252582950442375
1160,state,sikkim,2020,2020-04-01,2020-06-30,Realme,4814,0.040143094203684095
1161,state,sikkim,2020,2020-04-01,2020-06-30,Apple,3701,0.030861984139558544
1162,state,sikkim,2020,2020-04-01,2020-06-30,Motorola,1821,0.015184996789553122
1163,state,sikkim,2020,2020-04-01,2020-06-30,HMD Global,1669,0.013917495684659068
1164,state,sikkim,2020,2020-04-01,2020-06-30,OnePlus,1607,0.01340048865503123
1165,state,sikkim,2020,2020-04-01,2020-06-30,Lenovo,1576,0.01314198514021731
1166,state,sikkim,2020,2020-04-01,2020-06-30,Others,10034,0.08367175056912467
1167,state,sikkim,2020,2020-07-01,2020-09-30,Samsung,44424,0.32962091813642197
1168,state,sikkim,2020,2020-07-01,2020-09-30,Xiaomi,27830,0.206495366282564
1169,state,sikkim,2020,2020-07-01,2020-09-30,Vivo,21086,0.1564556699042093
1170,state,sikkim,2020,2020-07-01,2020-09-30,Oppo,14009,0.10394515221891625
1171,state,sikkim,2020,2020-07-01,2020-09-30,Realme,5459,0.0405051456894185
1172,state,sikkim,2020,2020-07-01,2020-09-30,Apple,4035,0.029939231151640166
1173,state,sikkim,2020,2020-07-01,2020-09-30,HMD Global,1906,0.014142298531604995
1174,state,sikkim,2020,2020-07-01,2020-09-30,Motorola,1879,0.013941961668880265
1175,state,sikkim,2020,2020-07-01,2020-09-30,OnePlus,1694,0.012569283165025636
1176,state,sikkim,2020,2020-07-01,2020-09-30,Lenovo,1657,0.01229474746425471
1177,state,sikkim,2020,2020-07-01,2020-09-30,Others,10794,0.08009022578706418
1178,state,sikkim,2020,2020-10-01,2020-12-31,Samsung,49275,0.33172212759941566
1179,state,sikkim,2020,2020-10-01,2020-12-31,Xiaomi,30296,0.20395441050739516
1180,state,sikkim,2020,2020-10-01,2020-12-31,Vivo,23560,0.15860727196838625
1181,state,sikkim,2020,2020-10-01,2020-12-31,Oppo,15658,0.10541055451956673
1182,state,sikkim,2020,2020-10-01,2020-12-31,Realme,6245,0.04204169836343685
1183,state,sikkim,2020,2020-10-01,2020-12-31,Apple,4413,0.029708569235844168
1184,state,sikkim,2020,2020-10-01,2020-12-31,HMD Global,2070,0.013935358784998284
1185,state,sikkim,2020,2020-10-01,2020-12-31,Motorola,1984,0.01335640184996937
1186,state,sikkim,2020,2020-10-01,2020-12-31,OnePlus,1764,0.011875349225476797
1187,state,sikkim,2020,2020-10-01,2020-12-31,Lenovo,1714,0.011538746356273942
1188,state,sikkim,2020,2020-10-01,2020-12-31,Others,11564,0.07784951158923678
1189,state,sikkim,2018,2018-01-01,2018-03-31,Samsung,5534,0.2759962096653534
1190,state,sikkim,2018,2018-01-01,2018-03-31,Xiaomi,4679,0.23335494489052916
1191,state,sikkim,2018,2018-01-01,2018-03-31,Vivo,2155,0.10747593636227619
1192,state,sikkim,2018,2018-01-01,2018-03-31,Oppo,1825,0.091017904343923
1193,state,sikkim,2018,2018-01-01,2018-03-31,Apple,865,0.0431399930178046
1194,state,sikkim,2018,2018-01-01,2018-03-31,Realme,815,0.040646351802902596
1195,state,sikkim,2018,2018-01-01,2018-03-31,Lenovo,586,0.02922547503865144
1196,state,sikkim,2018,2018-01-01,2018-03-31,Motorola,575,0.028676873971372998
1197,state,sikkim,2018,2018-01-01,2018-03-31,OnePlus,528,0.026332851229365118
1198,state,sikkim,2018,2018-01-01,2018-03-31,Asus,308,0.015360829883796319
1199,state,sikkim,2018,2018-01-01,2018-03-31,Others,2181,0.10877262979402523
1200,state,sikkim,2018,2018-04-01,2018-06-30,Samsung,7827,0.27857066590739227
1201,state,sikkim,2018,2018-04-01,2018-06-30,Xiaomi,6559,0.2334412926646973
1202,state,sikkim,2018,2018-04-01,2018-06-30,Vivo,3254,0.1158130761291241
1203,state,sikkim,2018,2018-04-01,2018-06-30,Oppo,2531,0.09008079154358116
1204,state,sikkim,2018,2018-04-01,2018-06-30,Apple,1120,0.03986190696515642
1205,state,sikkim,2018,2018-04-01,2018-06-30,Realme,1110,0.03950599708153896
1206,state,sikkim,2018,2018-04-01,2018-06-30,Motorola,773,0.027511834003630282
1207,state,sikkim,2018,2018-04-01,2018-06-30,Lenovo,759,0.027013560166565826
1208,state,sikkim,2018,2018-04-01,2018-06-30,OnePlus,690,0.024557781969605296
1209,state,sikkim,2018,2018-04-01,2018-06-30,Micromax,424,0.015090579065380645
1210,state,sikkim,2018,2018-04-01,2018-06-30,Others,3050,0.10855251450332776
1211,state,sikkim,2018,2018-07-01,2018-09-30,Samsung,10790,0.2866859739086537
1212,state,sikkim,2018,2018-07-01,2018-09-30,Xiaomi,8637,0.22948162712224673
1213,state,sikkim,2018,2018-07-01,2018-09-30,Vivo,4649,0.12352206605202327
1214,state,sikkim,2018,2018-07-01,2018-09-30,Oppo,3465,0.09206366075935914
1215,state,sikkim,2018,2018-07-01,2018-09-30,Realme,1459,0.038765045035470416
1216,state,sikkim,2018,2018-07-01,2018-09-30,Apple,1423,0.03780853946913941
1217,state,sikkim,2018,2018-07-01,2018-09-30,Motorola,945,0.025108271116188855
1218,state,sikkim,2018,2018-07-01,2018-09-30,Lenovo,886,0.0235406647713686
1219,state,sikkim,2018,2018-07-01,2018-09-30,OnePlus,823,0.021866780030289343
1220,state,sikkim,2018,2018-07-01,2018-09-30,Micromax,570,0.015144671466907565
1221,state,sikkim,2018,2018-07-01,2018-09-30,Others,3990,0.10601270026835295
1222,state,sikkim,2018,2018-10-01,2018-12-31,Samsung,14281,0.2942230829453212
1223,state,sikkim,2018,2018-10-01,2018-12-31,Xiaomi,11024,0.22712101858337796
1224,state,sikkim,2018,2018-10-01,2018-12-31,Vivo,6387,0.13158762206930652
1225,state,sikkim,2018,2018-10-01,2018-12-31,Oppo,4507,0.09285508261568255
1226,state,sikkim,2018,2018-10-01,2018-12-31,Realme,1848,0.03807326218632824
1227,state,sikkim,2018,2018-10-01,2018-12-31,Apple,1799,0.03706374387078166
1228,state,sikkim,2018,2018-10-01,2018-12-31,Motorola,1119,0.023054101940747456
1229,state,sikkim,2018,2018-10-01,2018-12-31,Lenovo,1038,0.021385306357905146
1230,state,sikkim,2018,2018-10-01,2018-12-31,OnePlus,969,0.019963739750298734
1231,state,sikkim,2018,2018-10-01,2018-12-31,Huawei,689,0.014195063661461123
1232,state,sikkim,2018,2018-10-01,2018-12-31,Others,4877,0.1004779760187894
1233,state,delhi,2019,2019-01-01,2019-03-31,Xiaomi,1428603,0.25978081062862424
1234,state,delhi,2019,2019-01-01,2019-03-31,Samsung,1061515,0.19302859310420323
1235,state,delhi,2019,2019-01-01,2019-03-31,Vivo,755967,0.13746696602799321
1236,state,delhi,2019,2019-01-01,2019-03-31,Oppo,576484,0.10482931985613345
1237,state,delhi,2019,2019-01-01,2019-03-31,Apple,324092,0.058933715299668336
1238,state,delhi,2019,2019-01-01,2019-03-31,Realme,213758,0.038870299529227825
1239,state,delhi,2019,2019-01-01,2019-03-31,Motorola,186450,0.03390454320878998
1240,state,delhi,2019,2019-01-01,2019-03-31,OnePlus,175334,0.03188318143722168
1241,state,delhi,2019,2019-01-01,2019-03-31,Lenovo,109111,0.019841022333356308
1242,state,delhi,2019,2019-01-01,2019-03-31,Huawei,102139,0.018573216083682485
1243,state,delhi,2019,2019-01-01,2019-03-31,Others,565810,0.10288833249109926
1244,state,delhi,2019,2019-04-01,2019-06-30,Xiaomi,1597465,0.25909958205794614
1245,state,delhi,2019,2019-04-01,2019-06-30,Samsung,1188974,0.1928447048778937
1246,state,delhi,2019,2019-04-01,2019-06-30,Vivo,879650,0.14267414144114102
1247,state,delhi,2019,2019-04-01,2019-06-30,Oppo,664693,0.1078093595145073
1248,state,delhi,2019,2019-04-01,2019-06-30,Apple,360575,0.05848317916232527
1249,state,delhi,2019,2019-04-01,2019-06-30,Realme,240746,0.03904760854361273
1250,state,delhi,2019,2019-04-01,2019-06-30,Motorola,200193,0.03247014653274182
1251,state,delhi,2019,2019-04-01,2019-06-30,OnePlus,191881,0.031121988215617097
1252,state,delhi,2019,2019-04-01,2019-06-30,Lenovo,115488,0.018731485530329668
1253,state,delhi,2019,2019-04-01,2019-06-30,Huawei,114662,0.018597513108536474
1254,state,delhi,2019,2019-04-01,2019-06-30,Others,611121,0.09912029101534876
1255,state,delhi,2019,2019-07-01,2019-09-30,Xiaomi,1749719,0.25798366509463033
1256,state,delhi,2019,2019-07-01,2019-09-30,Samsung,1305636,0.19250677426460636
1257,state,delhi,2019,2019-07-01,2019-09-30,Vivo,1001823,0.147711700745147
1258,state,delhi,2019,2019-07-01,2019-09-30,Oppo,749989,0.11058056236496072
1259,state,delhi,2019,2019-07-01,2019-09-30,Apple,392389,0.057854976920760935
1260,state,delhi,2019,2019-07-01,2019-09-30,Realme,269723,0.0397687446386071
1261,state,delhi,2019,2019-07-01,2019-09-30,Motorola,210710,0.031067696054103294
1262,state,delhi,2019,2019-07-01,2019-09-30,OnePlus,206752,0.030484117007156582
1263,state,delhi,2019,2019-07-01,2019-09-30,Huawei,125962,0.018572204121147354
1264,state,delhi,2019,2019-07-01,2019-09-30,Lenovo,119861,0.017672654913107468
1265,state,delhi,2019,2019-07-01,2019-09-30,Others,649722,0.09579690387577286
1266,state,delhi,2019,2019-10-01,2019-12-31,Xiaomi,1872284,0.25683320294715295
1267,state,delhi,2019,2019-10-01,2019-12-31,Samsung,1394404,0.19127933877676775
1268,state,delhi,2019,2019-10-01,2019-12-31,Vivo,1114120,0.15283098507891005
1269,state,delhi,2019,2019-10-01,2019-12-31,Oppo,825921,0.1132968800733839
1270,state,delhi,2019,2019-10-01,2019-12-31,Apple,414754,0.056894465933129516
1271,state,delhi,2019,2019-10-01,2019-12-31,Realme,300540,0.04122699911644673
1272,state,delhi,2019,2019-10-01,2019-12-31,Motorola,217242,0.029800478279281027
1273,state,delhi,2019,2019-10-01,2019-12-31,OnePlus,216727,0.029729832426665832
1274,state,delhi,2019,2019-10-01,2019-12-31,Huawei,134371,0.018432531770400155
1275,state,delhi,2019,2019-10-01,2019-12-31,Lenovo,121793,0.01670712684963531
1276,state,delhi,2019,2019-10-01,2019-12-31,Others,677727,0.09296815874822682
1277,state,delhi,2021,2021-01-01,2021-03-31,Xiaomi,2575350,0.24603977564221985
1278,state,delhi,2021,2021-01-01,2021-03-31,Samsung,1963994,0.18763299866917738
1279,state,delhi,2021,2021-01-01,2021-03-31,Vivo,1839180,0.17570871321011042
1280,state,delhi,2021,2021-01-01,2021-03-31,Oppo,1318743,0.12598801399799947
1281,state,delhi,2021,2021-01-01,2021-03-31,Apple,555462,0.05306686308959121
1282,state,delhi,2021,2021-01-01,2021-03-31,Realme,511070,0.04882580936085165
1283,state,delhi,2021,2021-01-01,2021-03-31,OnePlus,269742,0.025770190910471846
1284,state,delhi,2021,2021-01-01,2021-03-31,Motorola,253270,0.024196514639526674
1285,state,delhi,2021,2021-01-01,2021-03-31,Huawei,175712,0.0167868992787954
1286,state,delhi,2021,2021-01-01,2021-03-31,Lenovo,137068,0.013094989018086005
1287,state,delhi,2021,2021-01-01,2021-03-31,Others,867619,0.08288923218317011
1288,state,delhi,2021,2021-04-01,2021-06-30,Xiaomi,2731995,0.24430551157640923
1289,state,delhi,2021,2021-04-01,2021-06-30,Samsung,2070161,0.1851217671154343
1290,state,delhi,2021,2021-04-01,2021-06-30,Vivo,2011494,0.17987553809684048
1291,state,delhi,2021,2021-04-01,2021-06-30,Oppo,1432860,0.12813185797096033
1292,state,delhi,2021,2021-04-01,2021-06-30,Realme,596308,0.05332415725398672
1293,state,delhi,2021,2021-04-01,2021-06-30,Apple,591905,0.05293042404163789
1294,state,delhi,2021,2021-04-01,2021-06-30,OnePlus,291216,0.026041655954434615
1295,state,delhi,2021,2021-04-01,2021-06-30,Motorola,252565,0.022585334721072256
1296,state,delhi,2021,2021-04-01,2021-06-30,Huawei,176234,0.015759522812873707
1297,state,delhi,2021,2021-04-01,2021-06-30,Lenovo,134680,0.012043604142434666
1298,state,delhi,2021,2021-04-01,2021-06-30,Others,893281,0.0798806263139158
1299,state,delhi,2020,2020-01-01,2020-03-31,Xiaomi,1998766,0.25539428665033603
1300,state,delhi,2020,2020-01-01,2020-03-31,Samsung,1484289,0.18965648321911652
1301,state,delhi,2020,2020-01-01,2020-03-31,Vivo,1238728,0.15827968552286634
1302,state,delhi,2020,2020-01-01,2020-03-31,Oppo,909331,0.11619066067465462
1303,state,delhi,2020,2020-01-01,2020-03-31,Apple,436979,0.05583542044750471
1304,state,delhi,2020,2020-01-01,2020-03-31,Realme,333567,0.042621850689421696
1305,state,delhi,2020,2020-01-01,2020-03-31,OnePlus,225852,0.02885846088464167
1306,state,delhi,2020,2020-01-01,2020-03-31,Motorola,223909,0.028610192153353666
1307,state,delhi,2020,2020-01-01,2020-03-31,Huawei,142660,0.018228521464512076
1308,state,delhi,2020,2020-01-01,2020-03-31,Lenovo,124278,0.015879743379830585
1309,state,delhi,2020,2020-01-01,2020-03-31,Others,707838,0.09044469491376207
1310,state,delhi,2020,2020-04-01,2020-06-30,Xiaomi,2125586,0.2533131676164583
1311,state,delhi,2020,2020-04-01,2020-06-30,Samsung,1585854,0.18899150639740325
1312,state,delhi,2020,2020-04-01,2020-06-30,Vivo,1364186,0.16257459207862007
1313,state,delhi,2020,2020-04-01,2020-06-30,Oppo,1002444,0.11946459235152701
1314,state,delhi,2020,2020-04-01,2020-06-30,Apple,458450,0.05463501438839233
1315,state,delhi,2020,2020-04-01,2020-06-30,Realme,366179,0.04363877180439986
1316,state,delhi,2020,2020-04-01,2020-06-30,OnePlus,233802,0.02786296353808464
1317,state,delhi,2020,2020-04-01,2020-06-30,Motorola,231246,0.027558356499636106
1318,state,delhi,2020,2020-04-01,2020-06-30,Huawei,150807,0.017972172788461735
1319,state,delhi,2020,2020-04-01,2020-06-30,Lenovo,127388,0.015181252509343487
1320,state,delhi,2020,2020-04-01,2020-06-30,Others,745197,0.08880761002767323
1321,state,delhi,2020,2020-07-01,2020-09-30,Xiaomi,2264717,0.2504061730789346
1322,state,delhi,2020,2020-07-01,2020-09-30,Samsung,1707446,0.18878960090772248
1323,state,delhi,2020,2020-07-01,2020-09-30,Vivo,1516602,0.16768828198130642
1324,state,delhi,2020,2020-07-01,2020-09-30,Oppo,1106202,0.12231100374672137
1325,state,delhi,2020,2020-07-01,2020-09-30,Apple,485868,0.05372165550994486
1326,state,delhi,2020,2020-07-01,2020-09-30,Realme,406930,0.04499360582845929
1327,state,delhi,2020,2020-07-01,2020-09-30,OnePlus,244532,0.027037516084940427
1328,state,delhi,2020,2020-07-01,2020-09-30,Motorola,238737,0.02639677210986874
1329,state,delhi,2020,2020-07-01,2020-09-30,Huawei,159503,0.0176359941770249
1330,state,delhi,2020,2020-07-01,2020-09-30,Lenovo,131036,0.014488443057375941
1331,state,delhi,2020,2020-07-01,2020-09-30,Others,782601,0.08653095351770101
1332,state,delhi,2020,2020-10-01,2020-12-31,Xiaomi,2416705,0.24791884831792635
1333,state,delhi,2020,2020-10-01,2020-12-31,Samsung,1842707,0.18903498657361206
1334,state,delhi,2020,2020-10-01,2020-12-31,Vivo,1673743,0.17170173312017437
1335,state,delhi,2020,2020-10-01,2020-12-31,Oppo,1209582,0.12408555300961185
1336,state,delhi,2020,2020-10-01,2020-12-31,Apple,518592,0.0532000105047534
1337,state,delhi,2020,2020-10-01,2020-12-31,Realme,452392,0.04640885156783445
1338,state,delhi,2020,2020-10-01,2020-12-31,OnePlus,256533,0.0263165615644204
1339,state,delhi,2020,2020-10-01,2020-12-31,Motorola,246834,0.025321584970324072
1340,state,delhi,2020,2020-10-01,2020-12-31,Huawei,168898,0.01732648281159725
1341,state,delhi,2020,2020-10-01,2020-12-31,Lenovo,134947,0.013843603097589158
1342,state,delhi,2020,2020-10-01,2020-12-31,Others,827035,0.08484178446215662
1343,state,delhi,2018,2018-01-01,2018-03-31,Xiaomi,529823,0.25386555580152004
1344,state,delhi,2018,2018-01-01,2018-03-31,Samsung,407203,0.19511198252821485
1345,state,delhi,2018,2018-01-01,2018-03-31,Vivo,223992,0.10732613264258833
1346,state,delhi,2018,2018-01-01,2018-03-31,Oppo,186309,0.08927026164554087
1347,state,delhi,2018,2018-01-01,2018-03-31,Apple,138507,0.06636585527129087
1348,state,delhi,2018,2018-01-01,2018-03-31,Realme,88082,0.042204634162936475
1349,state,delhi,2018,2018-01-01,2018-03-31,OnePlus,86368,0.0413833682634874
1350,state,delhi,2018,2018-01-01,2018-03-31,Motorola,83639,0.040075763456254895
1351,state,delhi,2018,2018-01-01,2018-03-31,Lenovo,52568,0.025188043058482372
1352,state,delhi,2018,2018-01-01,2018-03-31,Huawei,37398,0.01791931278156148
1353,state,delhi,2018,2018-01-01,2018-03-31,Others,253133,0.12128909038812241
1354,state,delhi,2018,2018-04-01,2018-06-30,Xiaomi,708839,0.2571853181676845
